target,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
,1.0,-0.1943780984240785,0.380839140391072,0.4019418836752487,1.987153130951471,0.06814661961993441,-0.35065135666314245,-0.7025261347469121,-0.7000574534155177,-0.38698042448051406,0.16361994819936576,0.037782845146960745,-0.07402678791467723,-0.078128699025787,-0.38625904687180074,-0.01324621033575185,0.06815894391800495,0.1365556941653227,0.13607583658251124,0.07522051903786503,-0.031804134395238944,0.14503845085381062,0.15307520146604994,0.7567856902169855,0.025952900036613182,-0.13354176124855435,-0.2675494492592764,-0.2666092787831287,-0.14737729220733112,0.06231288042307818,0.16155727785240714,0.7987200726058024,0.0273909806561371,-0.14094146681046493,-0.2823746779312654,-0.2813824115067309,-0.15554364076114516,0.06576571018609968,3.948777565850234,0.1354177685415116,-0.6967979412655445,-1.3960270082375612,-1.3911213604005597,-0.7689893621233828,0.3251378923504872,0.00464396176562403,-0.023895704621737124,-0.04787478127766061,-0.047706548990007244,-0.026371407787434346,0.011150146372175552,0.12295637392970234,0.24634174224031832,0.24547609578229593,0.135695210846171,-0.057373556813260694,0.4935429700024364,0.4918086568487701,0.27186386183301486,-0.1149472897759904,0.49008043808261975,0.27090853048348473,-0.11454336426442692,0.14975384893111884,-0.06331771700767029,0.026771487448763134
,1.0,-0.5564723284456619,0.17517520643355994,0.3057466160830843,0.9124806388547806,0.08392084674357043,-0.2366575821023515,1.6821156061849842,-0.36485067566885865,-1.0962635728134529,0.13379497825948156,0.30966145232573655,-0.09748015501003258,-0.17013953136613577,-0.5077702257651048,-0.04669962899252618,0.13169339575681593,-0.9360507880885441,0.20302930502442276,0.6100403429536625,-0.0744532030863904,0.03068635294904034,0.05355922658871669,0.15984398427801283,0.014700851652384097,-0.04145654079884658,0.29466494855856745,-0.06391279242771614,-0.19203819767318858,0.023437562936378345,0.09348099324625693,0.2789878675711801,0.025658514910673783,-0.07235725489819866,0.514301154451605,-0.11155185946138042,-0.3351788777228651,0.040907361851746316,0.8326209162848285,0.07657614784980728,-0.21594546170658138,1.534897922959271,-0.3329191776209185,-1.0003192852740437,0.12208532723777321,0.007042708518157836,-0.019860504678315377,0.14116456599161814,-0.03061857763709441,-0.09199936728463674,0.01122818786557329,0.05600681116653124,-0.39808541217636967,0.08634467873220134,0.2594390864889169,-0.03166359605232559,2.829512912571077,-0.6137210154697232,-1.844042064321618,0.2250586209594546,0.13311601553602267,0.3999725052521453,-0.048815188219072096,1.2017938210777166,-0.1466745608912375,0.01790109620745514
,1.0,-0.8514316462543486,-0.07508352705446016,-1.5317069185909256,0.984998146656578,0.08898819739157873,-0.22359972967369235,1.518176239022408,0.9839812075735781,-1.1101007440598314,0.13652161202843272,0.7249358482433903,0.06392849104656194,1.3041437432750473,-0.8386585935652926,-0.07576736740231882,0.1903798859380992,-1.2926232944950844,-0.8377927394477136,0.9451749040230396,-0.11623882087866595,0.00563753603493785,0.11500595786152557,-0.07395713499308229,-0.006681547726378243,0.016788656352324658,-0.11399002671607754,-0.07388077961993113,0.0833502792497927,-0.010250524150255342,2.3461260844593084,-1.5087284760331197,-0.1363038376176161,0.34248925293625526,-2.3254010489509733,-1.5071708234039032,1.700348990009378,-0.2091110976811365,0.9702213489168936,0.08765320950501479,-0.22024531932149882,1.495400781735126,0.9692196658048761,-1.0934471755010222,0.13447353482657462,0.00791889927500258,-0.01989773688090618,0.13509976683333066,0.08756271392916157,-0.0987858641369347,0.0121488121594027,0.049996839110148295,-0.33946379664243337,-0.22001793201744543,0.24821822628234302,-0.03052619554417426,2.3048590927322237,1.4938568889827821,-1.6853285725527316,0.20726386749460232,0.968219016857957,-1.0923182706683205,0.13433470066362874,1.2323236619621913,-0.15155274309301078,0.018638150550841903
,1.0,-0.9746631158419048,-0.2530850614415608,-1.299481710377416,0.9862497913706627,0.07522205176859996,-0.34716982306707106,1.3210028718952762,0.7863311916821258,-0.7359846325836437,0.14429719834796398,0.9499681893826504,0.24667267455767156,1.26655689281602,-0.9612612946557587,-0.0733161593568047,0.33837362147683425,-1.2875327751575545,-0.7664080093685789,0.7173370752057336,-0.14064115694908394,0.0640520483248786,0.32887940851305286,-0.24960508904577067,-0.01903757759361639,0.08786349600158547,-0.33432609299809424,-0.19900867796028654,0.186266715957476,-0.03651946530973955,1.6886527156054147,-1.2816135657497185,-0.09774968049035881,0.45114083547062245,-1.7166190713839522,-1.0218230018902008,0.9563985691612874,-0.1875115701118815,0.9726886509786757,0.0741877328632549,-0.34239616557008873,1.3028388068067625,0.7755189737447412,-0.7258646903376325,0.14231308176605062,0.005658357072277932,-0.02611482640324691,0.0993685464161757,0.05914944560797777,-0.05536227413310087,0.010854331324194484,0.12052688604842142,-0.45861233330697576,-0.27299046068840277,0.2555116546741469,-0.05009563281953671,1.7450485875555675,1.0387457624729233,-0.972237813313783,0.19061701342410273,0.6183167430122322,-0.578727673199228,0.1134653879333466,0.541673379399281,-0.10620052050897542,0.020821681451071657
,1.0,-0.744305317332421,-0.2844196854126825,-1.0722214060816504,2.0880766477372332,0.06904565026054323,-0.365611740987002,-0.6035455567293742,1.3416041228974518,-0.4438665729378516,0.12512551735222566,0.5539904054093159,0.211695084206674,0.7980600939042174,-1.5541665519084793,-0.051391044627596985,0.2721267628957894,0.4492221671260295,-0.9985630824276722,0.33037225042376184,-0.09313158789923166,0.08089455745024926,0.3049608750104871,-0.5938901032669924,-0.019637942126217802,0.10398717635470625,0.1716602373771909,-0.381578622582851,0.12624439104018922,-0.035588160282419165,1.1496587436597114,-2.2388804792430754,-0.07403222420618152,0.39201673500104345,0.6471344654707021,-1.438496659058045,0.47592324094806665,-0.13416225815209734,4.360064086825561,0.14417260993687253,-0.7634253384935127,-1.2602493828521737,2.801372239530162,-0.9268274256626833,0.26127167081922237,0.004767301819901253,-0.02524390039933686,-0.04167219542624122,0.0926319290576803,-0.0306470561574128,0.008639372709771305,0.13367194514754663,0.22066334176079586,-0.4905062190878771,0.16228283049774203,-0.04574735824104655,0.3642672390477702,-0.8097192072645663,0.267893697877335,-0.0755189500314,1.799901622575441,-0.5954932242697842,0.16786890995942258,0.19701753457159313,-0.055539034574208085,0.015656395092662125
,1.0,-0.35036271925296686,-0.20972743148004647,0.8304756781793784,1.1230475136743185,-2.099709382781495,-0.3542575056384224,1.5267525490138876,-1.5484799969430751,0.0055852486575139,-2.9076355645807714,0.12275403504233327,0.07348067319528936,-0.2909677168803788,-0.3934739807412177,0.7356598889922933,0.12411862299125091,-0.5349171746989042,0.5425296624378017,-0.0019568629073505525,1.0187271030031546,0.043985595515217586,-0.1741735308912107,-0.2355338704729672,0.4403666557053167,0.07429751674007441,-0.3202018906102964,0.32475873245710135,-0.001171379855117768,0.6098109386395599,0.6896898520474984,0.9326636455463444,-1.7437575736450663,-0.2942022422452038,1.267930858554403,-1.2859749756085022,0.004638413166649319,-2.414720617393696,1.2612357179700686,-2.3580734017713962,-0.39784801090769617,1.7146156541659745,-1.739016610541337,0.006272499618073811,-3.265412891473459,4.408779492140647,0.743837808509764,-3.2057366523500246,3.251357978630836,-0.011727399011349686,6.105189676659416,0.12549838030115687,-0.540863549740763,0.5485606612480457,-0.0019786162577812216,1.03005172241395,2.330973345920403,-2.3641457824298566,0.008527292624735741,-4.4392400098271265,2.397790300932826,-0.008648645824113439,4.502415510153609,3.1195002566260825e-05,-0.016239867633614426,8.454344576414941
,1.0,-0.07693724121068155,-0.18314747875649293,0.5698261143643084,0.035064393869324424,-2.087255365899263,-0.3568277587627497,1.5289834239931472,-1.271427091053741,0.038384469389673666,0.16177818826708806,0.005919339085110595,0.01409086175021647,-0.04384084920899221,-0.0026977577290305563,0.16058766955448098,0.02745334334659656,-0.11763576649889454,0.09782009278619684,-0.002953195180177345,-0.012446767493332005,0.03354299897486003,-0.10436221617543208,-0.006421955331291395,0.38227555778541117,0.06535210436772768,-0.28002945916481475,0.23285866614919465,-0.007030018792124511,-0.029629267298910425,0.32470180061152587,0.019980607311096812,-1.1893726148364299,-0.20332977527310245,0.871254683421451,-0.7244923589926691,0.021872473044253483,0.09218543640913233,0.0012295117174231163,-0.07318834425575263,-0.012511949076765335,0.05361287699856398,-0.044581820296837785,0.0013459281531445443,0.005672654112862895,4.356634962475267,0.7447906541793571,-3.191378856100725,2.653793018151612,-0.08011818970079237,-0.3376723915459408,0.1273260494236471,-0.5455837283688698,0.4536804793309489,-0.013696644183614624,-0.0577269483360432,2.3377903108458082,-1.943990947036996,0.05868921743558339,0.24735616822402032,1.616526847865378,-0.04880305425775416,-0.20568917130436823,0.0014733674903267947,0.006209769915454905,0.02617218219898139
,1.0,0.06113267258565553,-0.16079278604034375,0.3055144340109977,-1.076116364544149,-2.0456394161137044,-0.3749767190917295,1.6596090666651973,-1.349529684794935,-0.05283836327164364,0.18353944159493746,0.0037372036574649594,-0.009829692743139698,0.018676913864586184,-0.06578586937774339,-0.12505540465359063,-0.02292332899547803,0.10145633769262886,-0.08250035636519167,-0.003230150361847317,0.011220256589577357,0.025854320042615765,-0.049124517020167076,0.1730317483586599,0.32892406095086457,0.06029355136302655,-0.26685316556691163,0.2169946378623245,0.008496027640259352,-0.029511818162338947,0.09333906938906027,-0.32876908204367816,-0.6249723684045662,-0.11456080010061062,0.5070345246817379,-0.4123007978311647,-0.016142882649003695,0.05607394861757189,1.1580264300397156,2.201346051636495,0.40351858373768457,-1.7859324753842603,1.4522509782459367,0.05686022739234423,-0.19750979663960724,4.184640620758017,0.7670671566990381,-3.394961722110004,2.7606511164320224,0.1080882385914089,-0.3754555161381032,0.14060753986079783,-0.6223147627930031,0.5060422135213006,0.019813156101777876,-0.06882301763319776,2.754302254157327,-2.2396917006195,-0.08769102675336914,0.3046037213616256,1.8212303701427166,0.0713069397310615,-0.24769192476305432,0.002791892633226179,-0.009697923689667926,0.03368672662098146
,1.0,-0.1129476119124779,-0.13590339161248677,-1.5983331881176175,-0.03151536117662419,0.17768695048301947,-0.3534037593719025,-0.4948319991996554,-0.5206723625750163,-0.48742803797275147,0.21312026616255908,0.01275716303673172,0.01534996353343666,0.1805279166383422,0.0035595847834589225,-0.02006931672506776,0.03991611066194837,0.05589009260747826,0.05880869994167592,0.05505383286820688,-0.024071425113212717,0.01846973185177694,0.21721890119198306,0.004283044471795719,-0.02414825921592234,0.048028769507244704,0.06724934696962051,0.07076113999283114,0.06624312352751692,-0.028963766992847678,2.5546689802382274,0.05037204770411194,-0.28400295005242177,0.5648569574096443,0.7909064068633996,0.8322079172392578,0.779072409910903,-0.3406371944680783,0.0009932179900930713,-0.005599868420845297,0.011137647117782295,0.015594809176528154,0.016409177561237862,0.015361470664324554,-0.006716562162171329,0.031572652371955015,-0.06279523629202817,-0.0879251889392027,-0.09251668430674367,-0.08660960164729962,0.03786869018055457,0.12489421713819356,0.17487548877467246,0.18400757033506102,0.1722589010428408,-0.07531750326018884,0.24485870743192778,0.25764534610100315,0.24119499049602217,-0.10545872737518179,0.2710997091494492,0.25379030811657727,-0.11096583249547592,0.23758609220196605,-0.10388079318784675,0.04542024784920003
,1.0,-0.6020734008921583,-0.07631768707712448,-1.7325386066782658,1.0242950438728733,0.23998390027559738,-0.33838662027729516,-0.569391970526464,-0.8216147159921349,-1.3468701187201046,0.24922084725929974,0.3624923800618496,0.04594884940674786,1.043115411099745,-0.6167008005815233,-0.1444879229982935,0.20373358328675448,0.34281576013555576,0.49467236628042943,0.8109146729378385,-0.15004924308263173,0.005824389360801893,0.13222333923350915,-0.07817182863293944,-0.01831501620478089,0.025824884197408356,0.04345467823086596,0.06270373479304825,0.10279001225401045,-0.019019958634231074,3.0016900236306663,-1.774630708138961,-0.4157813722086994,0.5862678836137923,0.986493571269712,1.4234792152713724,2.3335044788639205,-0.4317847394658041,1.0491803369025314,0.24581431966157627,-0.3466077380629254,-0.5832253734312661,-0.8415758815637621,-1.3795923873454716,0.25527567867749906,0.05759227239148787,-0.08120734093522283,-0.1366449058725488,-0.19717430406761977,-0.32322714425510757,0.05980899095527568,0.11450550478269034,0.1926746245194794,0.27802342691466825,0.4557628274261755,-0.08433300020671844,0.3242072161000096,0.4678208221523027,0.7668970309412528,-0.14190434931724757,0.6750507415348365,1.1066083100705117,-0.2047635156402688,1.8140591167011089,-0.3356681121356581,0.06211103070864321
,1.0,-1.2028494347110796,0.08835942423018232,-1.6464316791680504,2.057234333541254,0.3027745576717878,-0.2973754135142211,-0.6406555480317166,-0.43212474093655,-1.7542979387523931,0.2716750896623508,1.4468467625847639,-0.10628308348667129,1.9804094145777031,-2.474543155168322,-0.3641922055404071,0.3576978480425544,0.7706121637944673,0.5197810003602009,2.1101562839431285,-0.32678422802544055,0.007807387850289331,-0.1454777552056212,0.18177604121826807,0.0267529855874273,-0.026275920318328955,-0.0566079553539544,-0.03818229330477026,-0.15500875579635712,0.024005054500248476,2.7107372741681264,-3.387095778214492,-0.4984976233969253,0.48960830141551237,1.0547955897141867,0.7114638628302228,2.8883317010611522,-0.44729447406091494,4.232213103100928,0.6228782153651683,-0.6117709106324835,-1.3179785893845355,-0.8889818534272905,-3.609001950862075,0.5588993220212867,0.09167243277334675,-0.09003770928923327,-0.1939742001752798,-0.13083637729609982,-0.5311567824302849,0.08225630510296156,0.08843213656275399,0.19051520851611167,0.1285032735257322,0.5216850749636386,-0.08078949212985467,0.4104395312238192,0.276843112722769,1.1239007073623253,-0.17405015345419914,0.18673179172948046,0.7580755423089016,-0.11739752773925735,3.0775612579108955,-0.47659904980503365,0.07380735434304636
,1.0,-1.6505361538881906,0.19943264190478072,0.2301386278566811,2.1440823489524723,0.3505189894611017,-0.3098288992997144,-0.5550334376863766,-0.3506080766524307,-1.7553229144002722,0.2801363894499841,2.724269595292021,-0.32917078572927755,-0.37985212568367205,-3.538885433859571,-0.5785442647299021,0.5113837998135622,0.9161027555182127,0.578691306360039,2.897223931966035,-0.46237523880690107,0.039773378657120495,0.04589715455779907,0.4276000073129995,0.0699049281060215,-0.06178999592579231,-0.11069178482328657,-0.06992269499994812,-0.35006868621484555,0.05586834024167687,0.05296378803175596,0.4934361697996517,0.08066795927228841,-0.0713035977551821,-0.1277346337637194,-0.08068846167626047,-0.40396760696546913,0.06447020428074417,4.597089119089551,0.7515415782762058,-0.6642986741838907,-1.190037396821772,-0.7517325885506521,-3.763556877477435,0.6006354879189865,0.12286356197283194,-0.10860091268838135,-0.1945497596949501,-0.1228947887251105,-0.6152740141334994,0.09819312414129006,0.09599394684127258,0.17196539907290667,0.1086285144748125,0.5438497664842031,-0.0867943491970847,0.3080621169499569,0.19459920606500725,0.9742629114292525,-0.15548506325747427,0.12292602341391673,0.6154303909218187,-0.0982180807054152,3.0811585338186656,-0.49172982355891576,0.07847639669407316
