anio,mes,Coquimbo,Valparaiso,Metropolitana_de_Santiago,Libertador_Gral__Bernardo_O_Higgins,Maule,Biobio,La_Araucania,Los_Rios
1986,11,0.35273202524879604,5.32113637282005,13.9668456340496,42.74995351540029,112.49711330559799,179.713304337035,234.54201056661302,270.261537537094
2020,1,3.2997973856209,2.00368506493506,6.9371476510067,6.1542790697674405,7.8755906821963295,19.518224734042498,35.9166184310739,63.3896253229974
2008,1,1.1479084994717,1.468555201226,1.7410906001725501,0.0597209301625573,4.1814475910546,17.415246021314598,37.708568135201205,61.3734108779474
2003,4,1.2166993483986202,1.3598538927957702,2.2804194637855497,2.83716279018757,13.043128102274,28.216894955711197,50.9749124269856,98.1225970117929
2016,1,1.8409607810717,4.545957803060969,10.9158221399224,12.815767415734198,13.094267895535099,16.9297606466893,30.3928484549889,44.215762273901795
2008,12,0.573006533858141,0.30194805130096397,0.9645637584843941,0.923906977786574,6.77751247878628,21.596775246110397,26.406420389569103,35.880542597413395
2002,6,79.20816345433,176.90956124392397,222.308859421903,222.80900734598302,214.47750386699903,230.733264791205,230.74759317878897,296.157377257828
2003,12,0.124627450943675,0.0663311692414346,4.46406038969305,5.91406201139786,15.3079533969949,40.1085173164276,92.9038155563715,159.285542451134
1994,3,0.217411765008191,1.39589285860201,6.86181208570081,9.012759690610471,15.7791680610567,33.619029232162106,57.5141736573149,70.88337205053921
2011,12,1.04390849688766,0.4336363672514679,0.504077181970113,0.0204186047059159,2.66029118059882,2.10384973311212,12.6328255871236,43.7122739377872
2001,11,0.0413137253592996,0.476461040300571,5.421375830932799,8.00440308661886,21.401497485137803,53.9691954838469,86.96125660683491,119.94952199379
2016,11,2.3651372489440297,4.41784091189794,5.973624159300691,6.39207751479491,15.1670049957547,26.6975465274238,62.4570677903256,97.5963952633762
1984,10,1.6530522879054799,8.993035698575632,31.8904529617937,52.544341047420104,102.298344324909,179.549301877935,272.12799654493597,336.512118948214
2013,5,59.7753986807431,114.732581089069,134.130436340434,185.615612733826,234.37450087764702,288.971342847702,289.062543882093,380.996731149442
2018,11,1.05261437987872,2.5005194794797903,10.849798643236499,21.831472857238698,54.058028356009395,106.914740729839,144.556915364552,197.28914726119302
2002,4,6.14421568772956,8.392873345810749,16.2870469883384,25.9549147383187,50.337412608840104,97.1866822293464,137.298133998269,193.081162957874
1999,1,3.67290849150006,5.140876652987361,8.21802011254125,2.32987596557815,7.788519133939201,13.011868356231698,25.776846892218103,38.4185529802505
2019,5,11.182339870248,24.809253251397802,45.925805287073096,91.0927131475404,201.74084013750098,261.04160202310396,252.16398294627498,298.521356370714
1990,4,6.381849675961571,9.28613635429556,22.804932890153605,30.3546977139259,85.634001635077,115.60101066498001,151.05628332470698,238.918384916715
2012,3,0.16448365925427696,1.31587662155946,0.656241613046435,0.0110697673734768,1.18465890395711,22.6681848188387,52.9693602549603,64.19324291337679
1982,6,101.622411734762,353.764025700557,524.592667138017,615.003363841449,545.903153214796,443.725245465624,436.893663009795,472.644483876783
2003,8,3.0998431379170297,10.650876611737301,9.522298653022501,21.8320464984391,55.876597329106396,98.03837098593408,137.503099687029,199.140671555078
1995,7,17.0979803989818,74.77623371954091,125.730050354196,245.9079534368,369.491497655478,375.110911105541,379.077958698955,396.91539983231905
1999,6,16.6334248431794,50.260194855851005,89.81214764934259,179.73452703195,304.88530812446,388.67224053119105,408.60309237663904,446.848423723719
1989,8,69.3609869639079,112.75589275979401,199.11040285609698,263.945876436455,260.532687360157,232.13294577598597,240.40734203771498,328.267596616918
1990,6,3.93434640393879,15.8217370094998,25.4016443006944,24.246310057566102,58.539775400907494,135.80695486576,226.833785243735,291.484327666211
2018,2,2.29345097637011,0.473230523178233,2.20317114333641,4.835333343208299,11.398818651372302,16.520212768874302,25.8814470609998,30.677002564265102
2000,10,1.57041829818726,13.2156493724082,15.5102516620751,13.497891451430002,16.6539600666073,48.2538364364746,86.57207925394121,157.11834621183002
2005,2,1.13789542349774,0.137678570682546,0.5004530214117029,0.00305426351783812,0.0,0.43657579640560606,3.37271896520912,6.842984498336491
2005,12,0.0112091504670436,0.00336038950201753,2.08409395883947,2.2497519390181098,29.996747118165196,56.880924212171706,62.576488993137,67.6721963118521
1985,11,0.110228757985131,1.9087337664292199,10.020587246789999,15.173519406254,31.3560066427447,65.167047939402,86.3436556610549,120.30527114868201
2015,7,41.5970326859967,72.48303575949241,125.567953109741,203.59730254180698,312.226780261454,369.045837595108,378.380274113861,510.12726173105204
2001,6,0.192379084247731,3.2627597446795296,21.7002684490243,57.106263552525206,146.451089893919,278.215020037712,355.092726243332,439.501369624175
1993,9,7.00052941183687,13.2506818107583,25.891342293096102,25.212837244096697,30.331347748860303,48.387573163560106,68.2682711171995,97.4797028386316
2017,4,0.652686273765574,7.64766230130592,38.1025334945411,54.9472402971844,61.53374369965611,71.245744717882,110.45553693749599,174.955452172331
2008,10,0.528483659294403,0.27399350639868103,4.51624163047679,8.35657363330671,12.017512488608197,35.0180319604722,56.62718201409929,90.7136951466247
2017,2,4.44050980394864,5.57404220805733,14.673758399916599,14.810279091846098,13.7531863641871,31.6418816512252,71.6128711874759,121.597545352709
1996,9,6.13911764424026,7.1522077846873,9.406191274433098,10.3731627910434,17.6035856934831,42.556775256040204,78.10019816611441,110.465167846483
2009,12,0.0222875819608472,0.000405844155844156,0.278825502986426,0.0253643409399561,1.8076539081451597,22.3781383326872,75.05447067455401,151.999896421605
1992,2,3.67160785188959,4.32587662917356,11.1814932976693,15.6117984587832,20.053261206471397,27.746469424126,42.5708682081305,67.1467313544695
2013,11,4.78873203050321,4.01663961675163,3.60021812083112,2.22537984575412,6.563901823962389,31.959075818829103,73.836199502589,129.497739018088
1995,3,0.113045751460481,0.25706168950547503,0.127516778601621,0.591767440233813,1.21181364986308,29.535265949465604,56.3506169213835,77.15165374075721
2007,12,0.729228758561163,3.4723701291270097,6.32704698284088,2.00235658543285,7.146064888022701,29.8711037585076,48.4565041048874,78.0913436061652
2007,2,3.05090849518021,10.118035725735199,21.877567115246002,30.522372171121003,47.066098148136504,59.1014428696734,54.6808682374162,60.8137726278576
1993,12,0.272333332862145,3.23298701851979,11.748506686231401,27.2973953616712,50.0527370305307,56.32944145735271,111.395552060664,144.260426582908
1990,10,2.68744444485048,14.877873367109899,21.6215939321774,25.872759719966897,33.695840269872605,55.3739893309614,90.915536985085,147.29741612515699
1999,9,45.5145947248718,100.63775985891199,139.83189607146602,194.295457541296,245.92138091736302,236.561376262218,241.084463254605,262.469844827972
2004,4,22.7617973943819,46.0150323626283,62.8623658290645,104.97275951888201,172.98103986603599,211.34257994814098,280.897494366218,407.5138768238
2000,6,112.032843069937,307.366314603137,481.12971509382993,645.515751612464,759.177712438904,702.434707012582,661.211202884392,717.735672706781
2006,7,102.704503314324,243.134204542482,329.392834989817,364.78607743137604,380.85778707037696,413.91982728876997,406.546633694976,499.8857497971799
1979,11,0.152150327440814,9.55896106610897,41.7979866687408,68.4668216779251,105.529059928983,145.963956234303,164.355689188949,190.984354280378
2006,1,3.57309803785208,3.3627759737337595,5.73295300882685,0.45316279203912496,11.6797587443577,37.4241489349528,91.33431831354049,172.727571029072
2001,9,17.4309411845614,18.6069643079551,15.046224815077199,23.57817055717,25.413369381090604,38.8846210222295,59.135978588328,107.829987070049
1997,7,34.2065294475337,59.7649350344361,70.2705367955585,122.32141099086999,180.806089937588,254.902998716273,390.992695886128,529.974159102723
2019,4,5.9130719017699995,8.77769480746046,6.953859051786389,7.04727132077827,8.875549072768552,18.788404243225397,46.4839756437957,106.38387599718399
2013,9,1.7691568644413,8.41550325842381,37.912785225366605,45.0719689420951,85.93964235477159,135.746449506029,170.227623959125,259.034353842723
2006,2,6.537392142199559,3.9114448107392,7.28966443442846,7.0805271339971,11.7200998445716,15.5966023950976,33.1317440535581,48.138126665307595
1988,5,3.1412026223647405,2.96506493190279,10.868926170688301,23.3588992683,67.2075956220833,103.98702109620899,110.830936821199,147.251446977758
2008,7,30.8868627187084,67.6659415960312,75.9452853946878,131.103333536784,206.069617133371,308.159554329324,370.699321993779,515.97583977751
2002,3,1.31205882367745,9.011996756616211,12.5202852378431,29.376992308446603,120.56895165435499,155.566735140821,168.984386865365,226.308359249618
2011,1,1.1644640491812701,3.10771102472148,7.69102350217384,6.43705427303852,25.6366805236867,53.920053173252896,80.60996953349759,107.425051780326
1992,4,26.415568620395003,48.4856168883187,84.9381543965948,83.56336441927179,107.380840196784,159.531137060612,183.24025147576802,229.846576503389
2010,9,23.074588238345605,29.5036201225049,19.1739429356312,22.735705441294304,17.2619467559542,26.518271260122,51.820243768626604,90.31031012719922
1992,11,8.73059477276272,14.625876593512402,23.058993273133396,27.4005581168241,30.970249583042804,26.6936104120092,52.82956585372029,75.8931265591959
1999,7,2.4953398731117202,15.1884415730919,32.542818838417894,55.1709921223249,92.3886772860306,123.950485297974,139.987479039212,215.803191271247
1982,3,9.11508497191118,18.1059090827967,24.802986600654997,24.9510077587394,28.0173544024866,38.4837765687324,62.606115808218206,104.438061918707
2009,7,16.2472222238779,23.089074670494398,30.533422819720002,75.04586062172591,167.721322686422,167.02573814797898,172.006496693828,201.37166680229998
2001,8,48.597169933443794,87.9313798817721,129.439748373608,191.928759777454,236.740981484412,234.42906924511502,199.708484158658,252.33988388810698
2004,7,66.3933006811765,93.48547073463341,99.273993216905,178.213178412859,261.443352900805,312.93959454272704,315.91920783804795,334.110723470841
1996,10,4.6127320250825,6.58032468461746,14.971325513250502,22.1232868582703,29.792013340603297,43.5636302695629,82.5047980916473,131.455077292075
2019,1,2.16419607815059,1.10743506227971,3.04612416347439,4.79491472576073,15.183144743386901,38.651017314259,41.3813861329775,37.415219698765505
1994,2,2.04826143894077,1.23248376686719,2.65815435969677,1.16283721051128,5.9878452584246595,13.3926861591246,22.055544541037897,55.75414731274589
1990,12,0.367908496237999,1.88535713960792,14.2936745300708,13.6236279234059,20.4142595418108,13.7150864461239,38.0205559035975,78.44509047377629
2008,8,69.1218431570951,126.562808544605,182.500369014356,243.503612275826,246.08733764622997,332.292207352659,462.682863687252,551.566808498491
2019,11,0.0115882352931924,0.0308279222869254,1.8106711383021399,4.30713179624358,7.17747087937822,27.668158259163498,66.5451256199275,133.271809131908
1991,9,25.9875882214921,63.883068115680196,102.680637551634,110.55415518708901,123.93358556522101,146.08930171804198,172.191744099114,245.594379947475
2003,10,0.009137254961906309,1.01962662148652,5.64171141210393,16.648930241710502,62.739076579469994,103.957167526509,124.068621479276,161.43408264239
2004,8,46.169437913969205,77.8592045895465,68.1222146805501,93.26164327813672,93.7683444015198,122.663517307728,141.129352781669,215.63290662543702
2013,12,0.632294116004863,0.7322564958413309,2.16135905626474,1.42378294762484,0.536896838715142,2.37817819419,13.3945316017477,39.94719649346921
2017,1,1.20200653461119,0.6074188315043489,1.06052014064169,1.12601550439474,4.04841930618953,18.5676994773936,40.551728921906204,99.87198944978941
2017,5,137.975549003501,127.865016287023,118.52947998686899,156.639922575248,140.208668970625,167.463038419155,172.49256674424402,270.70660199305803
1995,11,1.39531372434344,0.825990254639999,1.8386073805166798,2.91130231997763,4.7405490794911795,11.5247207401281,26.3747753356126,76.98693796645759
1980,5,8.103718948831741,73.7585065984107,167.818255264487,274.686837957811,399.95721271787806,556.559461248682,576.974462992893,569.967635280402
1988,7,15.8986404984009,56.9630843137766,85.3569296766448,132.75331771613997,203.911663905951,245.97095743138698,187.34921568545897,180.276744211675
2019,3,0.301111110125735,2.63392857619404,3.3578523517236296,3.2850697710763597,1.7795091539206103,17.9420412276733,37.669306949723,62.0757363353897
1993,3,0.163215687090616,4.87012976127398e-05,0.0,0.000558139557062193,2.74970049150877,44.2334973244591,90.51055594718099,233.984147113731
2005,10,7.9130718888508,17.3396753058708,23.3562416103512,31.016883706676897,27.819758762337397,38.00329123912971,52.998149300929,83.76532307706141
1991,7,61.1222483700397,117.06412343855,192.35790297488998,226.575922494341,249.89163055673802,278.642699008292,310.07067803690103,355.509469951462
2014,7,7.56681699338399,31.8215422604668,65.903741786944,112.247054225715,202.99737088969897,346.93735378346497,349.478621274392,416.007106574007
2018,1,2.54989542289229,2.8417207621425002,6.00555370139246,1.59302325877975,6.077337766273839,23.3109907263771,42.3490403587366,77.757080275267
1985,10,8.29855556380174,13.295211077604302,51.7084899574718,79.6457518703254,131.106106515335,149.148776483028,134.403884315345,133.231847679276
1991,8,7.04863398990965,14.4310551735621,15.239697974140801,26.637178316781696,45.28873540200729,94.78142287122441,145.55785963431802,243.60638252278
1980,11,4.05750326533723,2.8085714308786898,8.70317111104952,16.8508216984512,38.2291597248909,63.0903988746887,96.2642573918083,161.732493713537
1983,12,0.5400718953740461,0.0,0.0211409398623361,0.68936434184858,4.58958403877728,7.30511968230155,28.036983980082997,40.0916537499243
1981,2,6.1568758258157805,10.802743501888699,9.32167783462061,3.61172092481004,6.31918469945375,19.8386901689971,23.6240898743896,38.5133591733238
1981,4,2.57169280672458,8.39474026174224,26.9392449765547,61.075596875922606,95.630765457915,120.81673544518499,132.271241611501,159.118436640855
1982,1,1.48317646961294,0.6971753262128539,0.56768456279869,0.7574418597934091,10.5688186301455,58.01206785630671,79.1251181248754,141.020167989016
1996,4,21.909222207544698,26.389756514267503,32.5661913116506,38.467333358942106,46.4704658187765,86.1848603702606,111.62680869817899,152.55263552801202
1997,1,1.87820914926653,2.42233766239838,4.27223155470002,3.07055812897377,10.7017387567699,30.424727371675896,80.4275171202916,145.360077604151
2004,9,11.169398693359302,31.654512908551602,66.994312055959,95.75697676192881,129.03091523968598,133.913517170764,142.264067261254,198.32773904529301
2012,1,4.66554247903595,6.13517858055057,11.168422844864098,4.68705425684362,5.59069052416701,39.530033252974796,76.71918510065129,148.542622775686
1994,4,1.3686470582131698,25.882905874353,59.672214773677304,86.96744208520701,129.12079043396298,210.32617682599,199.555163671838,247.006550209775
2012,12,2.2258300658169303,19.037662326515502,48.02406041574161,88.8579379946686,144.056364408547,187.23413550600102,253.288918732689,387.554703015074
1983,11,0.383189543801682,0.1305844161853,0.22921140985750899,0.594403102647426,1.8716805312633797,2.3011768639801002,5.294904796844981,17.2667312923944
1980,12,1.0742222244321702,2.79264609786597,7.300453027122769,9.52643412078998,31.0465225149907,88.3173803687096,142.430571109397,159.48489677567198
2000,12,0.49508496797674,0.0387824675697204,0.43931207959946506,0.17567441820694,11.555840260883802,44.144680799004895,84.8141737064149,143.562997196996
1997,2,0.8795424829072809,0.328961040292467,2.7741442992033196,3.35452712857446,15.1520881988046,33.032898930159,35.746367105163,59.54294573120979
2020,4,0.556084967320259,4.66470779220778,16.033775167785198,19.795751937984498,37.3485108153078,66.76427526595741,73.8132901751713,140.076757105943
2001,7,91.2225033712932,245.58319790332297,344.106543547355,459.34776784024496,577.71826121097,607.5404853414981,538.369984936914,545.625671229005
2010,5,67.8973725960925,45.506282537014506,56.3011409596309,70.85576743192449,79.1725041045127,80.9740226218041,100.557502087072,155.09090447241002
2005,9,21.0895620726292,31.1226623151209,43.1961745099733,48.9373022626537,48.7373877079435,58.084866977752505,84.3647067178231,109.096873374564
1989,10,0.000718954263948927,0.341152598815305,6.86929530822891,17.0383100912552,30.0123876993747,50.560910875492894,75.1817440721522,103.41423778386101
2010,6,47.3870653665144,103.65426942899599,132.875067064426,207.66324020503998,256.303543941352,323.545418475537,352.86040376545503,458.50870766257697
2016,7,47.0058627879698,99.80681799603751,137.98837226509198,213.601643265125,227.318735487648,280.046795134849,289.689908529545,292.828023294454
1996,11,0.025444444410162005,0.101785714895307,0.9716610725775309,7.4302790905154,27.0531614076675,54.3760239722881,71.6867554934081,118.99307475718399
1985,12,0.10691503253735,0.0505844156814183,0.582483221861165,0.25618604330360395,1.02891014830617,2.036243346173,12.443153099967699,50.1772997582606
1986,3,0.0943071897086852,0.131477272355711,0.7358724812933258,5.415581391948139,26.550998313256397,66.51563834256311,84.09530848832141,127.96399246629801
1989,4,8.94712418452076,7.3748214347409,17.3406879174829,15.1180464717769,4.0632529091121,8.40732713776115,37.3928483927059,112.07069794706601
2018,4,0.7929934637730609,0.9266883135628101,13.148741609398199,24.4216589521068,80.9553410503114,136.480086476245,185.776047258457,256.04032274980597
2018,9,2.29636601269781,26.853555279892802,79.45661076283301,110.891984558105,193.043801817045,242.892686610526,253.34603953307004,292.924587121614
2017,8,18.8339542448667,50.5333441598462,80.2882885044853,166.62404627837,244.180041397272,350.613882967766,358.73345756676,487.91868133939204
2009,5,5.20057516737774,9.129675326808421,35.3385906299489,90.8710234087567,174.26554087989498,317.021283545393,370.56221617257796,484.006200765763
2016,5,35.1235751488629,45.566655878896796,76.9460066948961,100.714759862146,98.05515813272129,106.415751421705,100.239999880068,89.530930196284
2004,1,2.46373856135711,3.58741884241969,4.26102349059281,3.8472558120539904,2.35476705820273,2.18964095581372,9.363998469013529,26.5921705494555
2017,12,0.23628758032337502,0.0904220775035875,1.79453020246899,6.81803100959275,2.5203910194718597,14.7535372256163,51.4980882759414,117.231446850207
2014,5,2.48494117769224,22.2330032276086,59.9841441204084,134.375286522207,174.540865341161,196.509109324597,250.97147754631402,353.532545025651
2010,10,1.93939869734124,12.844691597021999,20.2373993244747,30.9545891591745,49.3450165651801,67.326828418894,112.10990853465799,156.815762236445
1983,8,70.0873921070224,102.76170458731701,99.9135234947973,141.555224928745,176.97442604103,212.224660706013,204.448423328966,273.193268985403
1983,10,0.250575162307207,0.528814937329742,7.69825502700054,9.62713178460912,11.910773699721998,46.60615023748671,97.95647369843809,134.93684747484
2020,2,0.17921568627450898,0.00370129870129866,0.0320637583892613,0.0176279069767438,0.20048252911813602,10.108503989361699,29.001987814166004,55.838888888888796
2016,8,0.23022222268255105,1.6956818150235502,19.5474329087508,35.6973178950853,67.8501413891994,154.264195576627,251.829885911324,336.484625606882
2009,3,0.32420915087770197,1.71099025910938,2.4982382566136803,0.13254263558129,0.279159734812805,14.4815691301916,34.9883320271651,76.7485012823297
1990,11,0.138209149982853,0.256038961315213,6.47441275121219,16.868542603559302,32.372196353414104,52.427686178937904,63.7840822790746,105.260633143344
1979,1,2.6419477137037,0.5870616885730631,2.44711409372609,1.6089922492673898,3.73621464099971,17.8596343045381,25.2129398252977,45.5964469934311
2004,6,10.9456274484972,43.96326307352489,65.7376340571666,115.460449408006,201.536064846147,338.084275458721,434.232932155403,572.972764678088
1998,3,7.87795424071914,5.86996753378348,7.268104030731941,1.6146046491960702,3.83861896879785,17.9910438888251,34.2625361563863,76.36250639331429
1994,6,15.8253594762372,35.369594164483,72.28609077722429,157.23341085153,273.706996676529,341.443171460578,363.372543648736,412.359677336937
1995,10,1.0278300649176,4.171672068584661,12.6575335923664,31.8725270966227,51.6952496368357,87.81655584244021,134.809413540935,183.955749363862
1982,7,64.15089543972141,128.58714314250201,219.510403063473,283.408837287371,370.15743764664705,444.83911582256894,461.643975762674,484.394405157991
1998,11,0.00444444441327862,0.0,0.269882550363073,0.047596899079260006,0.515316141326098,22.607859050656902,37.1784082021953,61.902558097543604
2014,3,2.23720261467365,5.0820941543539195,5.403087250900849,15.025209344819501,31.2800166809222,78.8543882826541,128.113099669829,172.223449588746
1988,1,0.59835294254392,0.0455681821210431,0.298909395686257,0.287953486507253,3.03189683881915,34.6016423185455,58.1585834166156,88.59263563525771
1997,8,147.162908506705,159.747824780353,170.86296980173,207.316340838292,200.59575727973703,155.406702092353,187.10693832943699,247.07328171446702
1984,2,3.0847450873004902,0.0332954545783532,0.139261744682046,0.338139533185104,9.44567387331798,55.2563563471145,85.3908681353811,132.428682406127
2005,4,5.9176535924665306,5.4817694812747,13.9877181481195,14.900387606140301,9.64888518728539,28.582307154827898,52.859329813414604,118.285245466602
1988,3,0.131320261448817,4.50904221281216,9.85392616412309,22.832434087206202,44.453985042857596,70.851595692178,104.17906324353201,143.416925208513
2007,11,1.71789542141011,3.43212661860728,7.09196307965173,8.61733334009037,10.587454256618699,12.1092154237026,34.705628318089296,70.62859171490341
1985,8,7.2748627543839,0.6890259756670369,4.759832211063809,10.621100800444,29.218735429689197,75.9500664992535,139.259870588734,191.193217127206
1983,3,0.309477123860392,0.599107142229407,1.8367449709108001,2.0028061988395303,2.68460898395138,5.6322074480394395,28.5344935523946,84.46416026862092
1981,11,0.8450130706482559,1.7001623395473602,4.5581208123894195,7.82683721757674,17.391772057569803,17.2614694136056,40.9853998761275,82.916498677059
1999,8,30.2718169474573,105.490519399767,129.266107572005,179.001379926815,232.059043217816,283.43501329422,298.656991579473,398.94453534661005
2004,10,4.08180392034522,8.85629869849941,28.076476483337,39.144666688017104,78.2314725025323,140.59156912945699,200.00981725851102,259.693992555603
1981,7,13.4698235254954,29.835811691721503,51.4744966542161,87.53744191605921,173.82618981232898,265.873510670155,274.86156905814204,325.005051999745
2004,5,4.06026797236546,14.443425326644402,19.8078355591169,36.537860503677294,38.6472961930388,38.2341954632008,25.600616897414497,33.4247803145909
2015,4,0.29214379092422804,0.0804058437223558,0.378087247471831,6.038031004819761,20.171464229036697,43.4005784696721,83.1205103293867,148.935749325025
1995,12,5.2888496778600995,2.67076299624977,5.53766778276471,1.3619379795105901,0.178560730575052,0.18313164968895604,0.146976389859073,4.67135659912577
1987,2,8.210614382181,6.8688798737137695,8.502466462458791,5.129224794098111,13.8638269594822,23.0732114364175,29.1356587856668,41.0716925012357
1992,12,0.19150980203077697,0.0179870130324906,0.58488255084161,0.545085269463963,11.543752080787199,69.3697540512744,115.80780663530199,169.197312465934
1996,5,0.39606536022977895,6.26443183544551,11.668724842969599,31.6376123857129,71.0019466444577,123.433297913125,166.508560436333,232.60683474676202
1996,1,3.81656207433518,2.20970778743277,4.19085570308536,2.9279069695072995,8.726955074398541,10.2172340401151,32.1705102784345,53.9775970049915
1981,3,0.196006535909145,1.36249999750357,2.2390771820084905,3.2067286870738303,19.7339600654638,50.9952393503899,84.20516388450791,142.798940402285
2019,7,3.3798039216523903,9.989139628149081,21.203070496327697,37.600418618668,76.7168634830418,199.795911007739,345.452879331172,461.961201985677
2000,3,0.0439411763028771,0.0,0.10941275185436598,0.0493333335532699,2.1271381006388603,20.587506645894102,67.9808682178779,106.68812673898898
1993,6,5.98382353673573,47.86011364088429,122.354664444123,278.805860747108,432.241314384981,464.930066433359,453.62259687436796,519.147778217799
2000,5,26.9820523121778,34.4024025464987,31.136124163666,37.2153023461039,65.5700582259903,83.09176198979641,119.91287136441002,167.040555554767
2003,5,64.7466535995209,82.7861851097701,95.7572650781414,126.049193697197,132.991073164091,103.041549294553,89.29980190419461,140.375710573615
1984,3,17.0936143816881,13.123831180105698,23.029899327146897,24.961581378389695,24.569534128596896,37.2121143962475,53.19057882676479,73.67983199028392
